cell_id,universe,arm,model,edge_config,seed,fold,test_period,IC_mean,IC_std,n_test_days,Sharpe_gross,Sharpe_net_0bps,Sharpe_net_5bps,Sharpe_net_10bps,Sharpe_net_15bps,Sharpe_net_20bps,Sharpe_net_30bps,mean_turnover_L1,n_periods,best_val_loss,epochs_run,wall_time_sec,converged_flag,cost_convention
3719,CPRE,L0,LightGBM,none,2026,11,2025Q4,-0.022309,0.042139,61,-6.1982,-6.1982,-6.3781,-6.4954,-6.5562,-6.5694,-6.4915,0.32,3,0.02186,1,1.1,1,L1_one_way
3830,CPRE,L1,MLP,none,86,11,2025Q4,0.053235,0.069853,61,1.5142,1.5142,1.3204,1.1246,0.9267,0.7267,0.3202,3.34,3,0.997051,16,56.0,1,L1_one_way
3831,CPRE,L1,MLP,none,123,11,2025Q4,0.079082,0.077304,61,1.4041,1.4041,1.2913,1.1772,1.0618,0.9452,0.7079,2.86,3,0.994571,16,56.1,1,L1_one_way
3832,CPRE,L1,MLP,none,456,11,2025Q4,0.075187,0.106586,61,2.1791,2.1791,1.9376,1.6915,1.4406,1.1849,0.6584,3.04,3,0.992807,16,56.3,1,L1_one_way
3833,CPRE,L1,MLP,none,789,11,2025Q4,0.074262,0.087906,61,0.6772,0.6772,0.5449,0.4113,0.2765,0.1404,-0.1355,3.04,3,0.993597,16,56.4,1,L1_one_way
3834,CPRE,L1,MLP,none,1024,11,2025Q4,0.068703,0.09084,61,1.5255,1.5255,1.3898,1.2528,1.1144,0.9748,0.6913,3.16,3,0.994546,16,56.4,1,L1_one_way
3835,CPRE,L1,MLP,none,2024,11,2025Q4,0.063179,0.089629,61,1.0422,1.0422,0.8731,0.7026,0.5308,0.3578,0.0077,3.4,3,0.996031,16,56.3,1,L1_one_way
3836,CPRE,L1,MLP,none,7,11,2025Q4,0.063316,0.088415,61,5.3928,5.3928,4.8845,4.3582,3.8129,3.2475,2.0518,3.28,3,0.998035,17,59.9,1,L1_one_way
3837,CPRE,L1,MLP,none,34,11,2025Q4,0.061694,0.080675,61,0.3949,0.3949,0.2238,0.0518,-0.1209,-0.2944,-0.6439,3.38,3,0.996565,16,56.3,1,L1_one_way
3838,CPRE,L1,MLP,none,99,11,2025Q4,0.073741,0.088046,61,1.4108,1.4108,1.1954,0.9767,0.7547,0.5294,0.0683,3.12,3,0.993737,17,59.9,1,L1_one_way
3839,CPRE,L1,MLP,none,2026,11,2025Q4,0.055879,0.095791,61,0.2614,0.2614,0.0541,-0.1562,-0.3695,-0.586,-1.0285,3.14,3,0.993943,16,56.4,1,L1_one_way
