cell_id,universe,arm,model,edge_config,seed,fold,test_period,IC_mean,IC_std,n_test_days,Sharpe_gross,Sharpe_net_0bps,Sharpe_net_5bps,Sharpe_net_10bps,Sharpe_net_15bps,Sharpe_net_20bps,Sharpe_net_30bps,mean_turnover_L1,n_periods,best_val_loss,epochs_run,wall_time_sec,converged_flag,cost_convention
2582,C5,L1,MLP,none,456,6,2024Q3,-0.011307,0.153896,64,0.0602,0.0602,-0.077,-0.2126,-0.3465,-0.4789,-0.7391,2.88,4,0.994506,24,57.7,1,L1_one_way
2583,C5,L1,MLP,none,789,6,2024Q3,-0.002087,0.16665,64,-0.1612,-0.1612,-0.2575,-0.3526,-0.4464,-0.5392,-0.7211,2.3333,4,0.994332,23,55.4,1,L1_one_way
2584,C5,L1,MLP,none,1024,6,2024Q3,-0.023688,0.138551,64,-0.8174,-0.8174,-0.9274,-1.0362,-1.1437,-1.25,-1.4591,2.6133,4,0.995527,20,48.2,1,L1_one_way
2585,C5,L1,MLP,none,2024,6,2024Q3,-0.009843,0.164323,64,-0.0711,-0.0711,-0.1947,-0.3162,-0.4359,-0.5536,-0.7837,2.4267,4,0.99679,24,57.8,1,L1_one_way
2586,C5,L1,MLP,none,7,6,2024Q3,-0.002691,0.155261,64,0.2106,0.2106,0.0044,-0.1984,-0.3978,-0.5941,-0.9772,2.8133,4,0.996475,18,43.4,1,L1_one_way
2587,C5,L1,MLP,none,34,6,2024Q3,-0.005926,0.172257,64,0.3115,0.3115,0.212,0.1138,0.0167,-0.0791,-0.2674,2.3067,4,0.994612,21,50.5,1,L1_one_way
2588,C5,L1,MLP,none,99,6,2024Q3,-0.013007,0.162253,64,-0.2077,-0.2077,-0.3467,-0.4836,-0.6183,-0.7509,-1.0102,2.52,4,0.994524,20,48.0,1,L1_one_way
2589,C5,L1,MLP,none,2026,6,2024Q3,-0.012865,0.153362,64,0.5271,0.5271,0.3565,0.1875,0.0202,-0.1455,-0.472,2.6533,4,0.995398,20,48.0,1,L1_one_way
2470,C5,L0,LightGBM,none,86,7,2024Q4,0.057953,0.055098,64,0.9828,0.9828,0.7307,0.4825,0.2384,-0.0019,-0.4708,2.88,4,0.061767,1,0.6,1,L1_one_way
2471,C5,L0,LightGBM,none,123,7,2024Q4,0.070286,0.050949,64,2.4604,2.4604,2.1789,1.9038,1.6349,1.372,0.8636,2.7333,4,0.046233,1,0.6,1,L1_one_way
2472,C5,L0,LightGBM,none,456,7,2024Q4,0.058278,0.052257,64,1.529,1.529,1.2844,1.044,0.8078,0.5757,0.1235,2.8933,4,0.061928,1,0.6,1,L1_one_way
2473,C5,L0,LightGBM,none,789,7,2024Q4,0.062274,0.059575,64,1.0118,1.0118,0.8223,0.635,0.4498,0.2667,-0.0932,2.9067,4,0.063646,5,0.6,1,L1_one_way
2474,C5,L0,LightGBM,none,1024,7,2024Q4,0.06764,0.054603,64,2.7809,2.7809,2.4301,2.0885,1.7558,1.4315,0.8076,2.8533,4,0.062484,1,0.6,1,L1_one_way
2475,C5,L0,LightGBM,none,2024,7,2024Q4,0.066002,0.059983,64,1.8586,1.8586,1.5983,1.3379,1.0774,0.817,0.2966,3.0,4,0.067514,1,0.6,1,L1_one_way
2476,C5,L0,LightGBM,none,7,7,2024Q4,0.054258,0.054798,64,1.4478,1.4478,1.2235,1.002,0.7831,0.5669,0.1425,2.9467,4,0.060585,1,0.6,1,L1_one_way
2477,C5,L0,LightGBM,none,34,7,2024Q4,0.081752,0.057795,64,5.0606,5.0606,4.7865,4.5173,4.2529,3.9932,3.4875,2.7467,4,0.069109,2,0.6,1,L1_one_way
2478,C5,L0,LightGBM,none,99,7,2024Q4,0.068098,0.05168,64,2.0303,2.0303,1.7351,1.4453,1.1607,0.8813,0.3378,2.8133,4,0.042704,1,0.6,1,L1_one_way
2479,C5,L0,LightGBM,none,2026,7,2024Q4,0.071584,0.053373,64,2.6903,2.6903,2.3979,2.1115,1.8311,1.5564,1.0238,2.7867,4,0.048129,2,0.6,1,L1_one_way
2590,C5,L1,MLP,none,86,7,2024Q4,0.104787,0.073791,64,4.0885,4.0885,3.7216,3.365,3.0183,2.6811,2.0339,2.8,4,1.002572,17,44.7,1,L1_one_way
2591,C5,L1,MLP,none,123,7,2024Q4,0.08846,0.064725,64,5.3943,5.3943,5.0839,4.7777,4.4759,4.1785,3.5975,2.5733,4,1.000092,20,52.4,1,L1_one_way
2592,C5,L1,MLP,none,456,7,2024Q4,0.099154,0.087062,64,3.4483,3.4483,3.2824,3.1167,2.951,2.7854,2.4546,2.9733,4,1.003159,17,44.5,1,L1_one_way
2593,C5,L1,MLP,none,789,7,2024Q4,0.079068,0.065552,64,7.2252,7.2252,6.7948,6.3675,5.9434,5.5227,4.6916,3.2533,4,1.002229,23,60.1,1,L1_one_way
2594,C5,L1,MLP,none,1024,7,2024Q4,0.093495,0.094367,64,1.7443,1.7443,1.5187,1.2918,1.0636,0.8339,0.3707,3.2133,4,0.999527,16,41.9,1,L1_one_way
2595,C5,L1,MLP,none,2024,7,2024Q4,0.114974,0.09471,64,3.6722,3.6722,3.5441,3.4166,3.2896,3.1632,2.912,2.48,4,1.000194,17,44.7,1,L1_one_way
2596,C5,L1,MLP,none,7,7,2024Q4,0.108075,0.075888,64,5.5177,5.5177,5.1722,4.8226,4.469,4.1117,3.3867,2.8933,4,0.998523,16,42.0,1,L1_one_way
2597,C5,L1,MLP,none,34,7,2024Q4,0.088626,0.074526,64,4.6899,4.6899,4.3829,4.0734,3.7619,3.4492,2.8228,2.2267,4,0.99988,16,42.0,1,L1_one_way
2598,C5,L1,MLP,none,99,7,2024Q4,0.035882,0.088738,64,0.7707,0.7707,0.3744,-0.0321,-0.4489,-0.8758,-1.7594,2.72,4,0.998099,16,42.0,1,L1_one_way
2599,C5,L1,MLP,none,2026,7,2024Q4,0.108578,0.088251,64,4.5232,4.5232,4.3049,4.0862,3.8671,3.6477,3.2084,2.8133,4,0.999496,17,44.8,1,L1_one_way
2480,C5,L0,LightGBM,none,86,8,2025Q1,-0.057052,0.089574,60,-2.6639,-2.6639,-2.881,-3.1017,-3.326,-3.554,-4.0213,2.94,3,-0.096421,4,0.6,1,L1_one_way
2481,C5,L0,LightGBM,none,123,8,2025Q1,-0.055853,0.088175,60,-1.857,-1.857,-2.0498,-2.2453,-2.4435,-2.6445,-3.0551,3.08,3,-0.093595,3,0.6,1,L1_one_way
2482,C5,L0,LightGBM,none,456,8,2025Q1,-0.06846,0.09849,60,-1.3478,-1.3478,-1.5764,-1.809,-2.0458,-2.2868,-2.7821,3.04,3,-0.086119,17,0.9,1,L1_one_way
2483,C5,L0,LightGBM,none,789,8,2025Q1,-0.050833,0.086843,60,-4.3343,-4.3343,-4.6571,-4.9872,-5.3249,-5.6704,-6.386,2.98,3,-0.079456,6,0.7,1,L1_one_way
2484,C5,L0,LightGBM,none,1024,8,2025Q1,-0.047393,0.104693,60,-1.6138,-1.6138,-1.793,-1.9749,-2.1597,-2.3474,-2.7316,2.88,3,-0.096586,5,0.7,1,L1_one_way
2485,C5,L0,LightGBM,none,2024,8,2025Q1,-0.055906,0.10159,60,-2.414,-2.414,-2.6257,-2.8415,-3.0614,-3.2856,-3.7474,2.84,3,-0.098082,5,0.6,1,L1_one_way
2486,C5,L0,LightGBM,none,7,8,2025Q1,-0.054891,0.092554,60,-2.9584,-2.9584,-3.1648,-3.3738,-3.5853,-3.7994,-4.2356,2.98,3,-0.081517,5,0.6,1,L1_one_way
2487,C5,L0,LightGBM,none,34,8,2025Q1,-0.047099,0.107602,60,-2.7251,-2.7251,-2.9421,-3.1628,-3.3875,-3.616,-4.0855,2.88,3,-0.097586,5,0.6,1,L1_one_way
2488,C5,L0,LightGBM,none,99,8,2025Q1,-0.066172,0.091361,60,-2.1061,-2.1061,-2.2874,-2.4717,-2.6592,-2.85,-3.2416,2.82,3,-0.085498,7,0.7,1,L1_one_way
2489,C5,L0,LightGBM,none,2026,8,2025Q1,-0.052432,0.09887,60,-3.6181,-3.6181,-3.8478,-4.0815,-4.3192,-4.5609,-5.0571,2.94,3,-0.090202,5,0.6,1,L1_one_way
2600,C5,L1,MLP,none,86,8,2025Q1,-0.056171,0.110278,60,-0.1917,-0.1917,-0.3798,-0.5688,-0.7587,-0.9495,-1.3336,3.32,3,0.98913,29,82.5,1,L1_one_way
2601,C5,L1,MLP,none,123,8,2025Q1,-0.060734,0.165983,60,0.6262,0.6262,0.5283,0.4298,0.3305,0.2305,0.0284,2.94,3,0.991668,20,57.0,1,L1_one_way
2602,C5,L1,MLP,none,456,8,2025Q1,-0.037263,0.111288,60,-0.0365,-0.0365,-0.2193,-0.404,-0.5906,-0.7791,-1.1619,3.1,3,0.983885,23,65.6,1,L1_one_way
2603,C5,L1,MLP,none,789,8,2025Q1,-0.078284,0.114829,60,-0.1049,-0.1049,-0.2603,-0.4167,-0.5742,-0.7328,-1.0531,3.28,3,0.985661,26,74.0,1,L1_one_way
2604,C5,L1,MLP,none,1024,8,2025Q1,-0.047995,0.132423,60,-0.1098,-0.1098,-0.187,-0.2649,-0.3436,-0.4229,-0.5838,2.66,3,0.99163,20,57.1,1,L1_one_way
2605,C5,L1,MLP,none,2024,8,2025Q1,-0.038181,0.144709,60,1.1647,1.1647,1.0726,0.9798,0.8862,0.792,0.6015,2.74,3,0.988866,27,76.9,1,L1_one_way
2606,C5,L1,MLP,none,7,8,2025Q1,-0.072375,0.113599,60,-1.6045,-1.6045,-1.716,-1.8285,-1.942,-2.0566,-2.2888,2.74,3,0.984828,19,54.3,1,L1_one_way
2607,C5,L1,MLP,none,34,8,2025Q1,-0.030018,0.150991,60,-2.0641,-2.0641,-2.2401,-2.4168,-2.594,-2.7718,-3.1289,3.14,3,0.987571,38,109.0,1,L1_one_way
2608,C5,L1,MLP,none,99,8,2025Q1,-0.084214,0.136106,60,-0.5614,-0.5614,-0.6359,-0.711,-0.7867,-0.8631,-1.0177,2.8,3,0.986353,19,54.6,1,L1_one_way
2609,C5,L1,MLP,none,2026,8,2025Q1,-0.072519,0.156368,60,-0.2077,-0.2077,-0.282,-0.3567,-0.4319,-0.5075,-0.66,2.98,3,0.984071,21,60.4,1,L1_one_way
2490,C5,L0,LightGBM,none,86,9,2025Q2,0.185708,0.09392,62,36.5515,36.5515,33.7511,31.063,28.5118,26.1105,21.7706,2.7,3,0.093448,1,0.6,1,L1_one_way
2491,C5,L0,LightGBM,none,123,9,2025Q2,0.155578,0.066247,62,23.413,23.413,21.971,20.5869,19.2624,17.9979,15.6464,2.62,3,0.092995,4,0.6,1,L1_one_way
2492,C5,L0,LightGBM,none,456,9,2025Q2,0.186155,0.067178,62,11.1704,11.1704,10.4045,9.6799,8.9933,8.3419,7.1346,2.6,3,0.098881,8,0.7,1,L1_one_way
2493,C5,L0,LightGBM,none,789,9,2025Q2,0.185593,0.096755,62,17.2109,17.2109,16.3266,15.4804,14.6704,13.8948,12.4396,2.66,3,0.094974,2,0.6,1,L1_one_way
2494,C5,L0,LightGBM,none,1024,9,2025Q2,0.136889,0.122339,62,9.6078,9.6078,9.1985,8.7822,8.3595,7.9311,7.0609,2.68,3,0.095732,1,0.6,1,L1_one_way
2495,C5,L0,LightGBM,none,2024,9,2025Q2,0.24184,0.082498,62,13.3261,13.3261,12.6264,11.9595,11.3232,10.7155,9.5784,2.58,3,0.104972,1,0.6,1,L1_one_way
2496,C5,L0,LightGBM,none,7,9,2025Q2,0.174121,0.067772,62,16.5632,16.5632,15.2511,14.0329,12.8988,11.8405,9.9227,2.76,3,0.092834,5,0.6,1,L1_one_way
2497,C5,L0,LightGBM,none,34,9,2025Q2,0.188915,0.097739,62,25.719,25.719,23.8748,22.183,20.6258,19.188,16.6198,2.62,3,0.090987,1,0.6,1,L1_one_way
2498,C5,L0,LightGBM,none,99,9,2025Q2,0.167414,0.064375,62,8.0004,8.0004,7.5694,7.1457,6.7295,6.321,5.5272,2.66,3,0.099056,4,0.6,1,L1_one_way
2499,C5,L0,LightGBM,none,2026,9,2025Q2,0.174598,0.069359,62,30.4844,30.4844,27.8937,25.497,23.2871,21.2528,17.6597,2.58,3,0.091375,5,0.7,1,L1_one_way
2610,C5,L1,MLP,none,86,9,2025Q2,0.300332,0.164621,62,12.7917,12.7917,12.4565,12.1267,11.8025,11.4838,10.8629,2.2,3,1.001855,25,77.4,1,L1_one_way
2611,C5,L1,MLP,none,123,9,2025Q2,0.29264,0.137074,62,19.4582,19.4582,18.5283,17.6558,16.8361,16.0649,14.6531,1.58,3,0.999621,20,62.0,1,L1_one_way
2612,C5,L1,MLP,none,456,9,2025Q2,0.279236,0.13438,62,8.4311,8.4311,8.1979,7.9674,7.7396,7.5144,7.0723,2.44,3,1.001715,19,58.8,1,L1_one_way
2613,C5,L1,MLP,none,789,9,2025Q2,0.324446,0.176494,62,13.2521,13.2521,12.8489,12.4566,12.0746,11.7026,10.987,2.58,3,0.99922,22,68.0,1,L1_one_way
2614,C5,L1,MLP,none,1024,9,2025Q2,0.237648,0.14103,62,8.2304,8.2304,7.9727,7.7208,7.4746,7.2337,6.7679,2.16,3,0.997355,22,68.1,1,L1_one_way
2615,C5,L1,MLP,none,2024,9,2025Q2,0.229922,0.115467,62,6.8327,6.8327,6.6351,6.4416,6.2521,6.0665,5.7064,2.12,3,0.998678,21,65.0,1,L1_one_way
2616,C5,L1,MLP,none,7,9,2025Q2,0.273334,0.182015,62,10.4189,10.4189,10.1167,9.8218,9.5338,9.2527,8.7097,2.48,3,0.99885,28,86.6,1,L1_one_way
2617,C5,L1,MLP,none,34,9,2025Q2,0.265837,0.14102,62,9.5954,9.5954,9.3486,9.1045,8.863,8.6242,8.1547,2.62,3,0.998787,25,77.3,1,L1_one_way
2618,C5,L1,MLP,none,99,9,2025Q2,0.15699,0.131921,62,4.9489,4.9489,4.7995,4.6474,4.4925,4.335,4.0122,2.28,3,0.998235,16,49.6,1,L1_one_way
2619,C5,L1,MLP,none,2026,9,2025Q2,0.316482,0.184404,62,13.1494,13.1494,12.7186,12.3037,11.9037,11.518,10.7863,1.96,3,0.998438,20,61.7,1,L1_one_way
2500,C5,L0,LightGBM,none,86,10,2025Q3,0.007746,0.0656,64,1.8411,1.8411,1.741,1.6402,1.5389,1.4369,1.2312,2.7467,4,-0.28211,45,1.4,1,L1_one_way
2501,C5,L0,LightGBM,none,123,10,2025Q3,0.014477,0.066194,64,2.7271,2.7271,2.6241,2.5206,2.4167,2.3124,2.1024,2.68,4,-0.280195,35,1.2,1,L1_one_way
2502,C5,L0,LightGBM,none,456,10,2025Q3,-0.001991,0.051988,64,1.8305,1.8305,1.7135,1.5959,1.4776,1.3587,1.1189,2.92,4,-0.271115,13,0.8,1,L1_one_way
2503,C5,L0,LightGBM,none,789,10,2025Q3,0.008177,0.068574,64,1.8187,1.8187,1.718,1.6167,1.5148,1.4123,1.2057,2.7733,4,-0.268496,37,1.3,1,L1_one_way
2504,C5,L0,LightGBM,none,1024,10,2025Q3,0.024879,0.070275,64,2.0251,2.0251,1.9067,1.7878,1.6684,1.5483,1.3067,2.76,4,-0.267055,6,0.7,1,L1_one_way
2505,C5,L0,LightGBM,none,2024,10,2025Q3,0.010021,0.056585,64,1.4846,1.4846,1.3606,1.2361,1.1109,0.9852,0.7319,2.9467,4,-0.26106,15,0.9,1,L1_one_way
2506,C5,L0,LightGBM,none,7,10,2025Q3,0.006237,0.063372,64,2.9557,2.9557,2.8363,2.716,2.5949,2.4731,2.2269,2.8133,4,-0.272264,28,1.1,1,L1_one_way
2507,C5,L0,LightGBM,none,34,10,2025Q3,0.029633,0.06954,64,2.7095,2.7095,2.605,2.5001,2.3947,2.2888,2.0757,2.7733,4,-0.276961,12,0.8,1,L1_one_way
2508,C5,L0,LightGBM,none,99,10,2025Q3,0.001446,0.058618,64,2.7815,2.7815,2.6651,2.548,2.4301,2.3113,2.0716,2.8133,4,-0.270555,18,0.9,1,L1_one_way
2509,C5,L0,LightGBM,none,2026,10,2025Q3,0.00583,0.061813,64,2.2694,2.2694,2.1604,2.0511,1.9415,1.8317,1.611,2.8267,4,-0.282591,13,0.8,1,L1_one_way
2620,C5,L1,MLP,none,86,10,2025Q3,0.008992,0.075678,64,2.9353,2.9353,2.8005,2.6649,2.5286,2.3917,2.1159,2.76,4,0.957724,26,86.1,1,L1_one_way
2621,C5,L1,MLP,none,123,10,2025Q3,0.056933,0.086126,64,4.2298,4.2298,4.0932,3.9565,3.8196,3.6825,3.4081,2.6267,4,0.955113,20,66.5,1,L1_one_way
2622,C5,L1,MLP,none,456,10,2025Q3,-0.036947,0.068675,64,1.5296,1.5296,1.3271,1.1259,0.926,0.7273,0.3337,2.9467,4,0.960853,33,109.3,1,L1_one_way
2623,C5,L1,MLP,none,789,10,2025Q3,-0.033585,0.068211,64,2.2297,2.2297,2.1076,1.9851,1.8621,1.7387,1.4903,3.1467,4,0.954343,36,119.1,1,L1_one_way
2624,C5,L1,MLP,none,1024,10,2025Q3,0.001292,0.067421,64,3.1958,3.1958,3.1112,3.0262,2.9406,2.8547,2.6813,2.76,4,0.957255,33,109.2,1,L1_one_way
2625,C5,L1,MLP,none,2024,10,2025Q3,-0.020324,0.067847,64,2.9166,2.9166,2.7433,2.5699,2.3965,2.2229,1.8757,3.1067,4,0.960086,39,129.3,1,L1_one_way
2626,C5,L1,MLP,none,7,10,2025Q3,0.042632,0.0745,64,5.1113,5.1113,4.974,4.8359,4.6971,4.5575,4.2764,2.4533,4,0.950587,25,82.7,1,L1_one_way
2627,C5,L1,MLP,none,34,10,2025Q3,-0.027135,0.064109,64,2.3792,2.3792,2.2495,2.1192,1.9881,1.8565,1.5912,3.1067,4,0.974866,46,152.2,1,L1_one_way
2628,C5,L1,MLP,none,99,10,2025Q3,0.012512,0.069658,64,4.8839,4.8839,4.56,4.2342,3.907,3.5784,2.9183,2.84,4,0.93467,34,112.8,1,L1_one_way
2629,C5,L1,MLP,none,2026,10,2025Q3,-0.01877,0.071301,64,2.911,2.911,2.7899,2.6677,2.5443,2.4198,2.1674,2.8533,4,0.946319,28,92.8,1,L1_one_way
2510,C5,L0,LightGBM,none,86,11,2025Q4,0.080214,0.054437,61,4.7443,4.7443,4.5781,4.4085,4.2352,4.0582,3.6927,2.72,3,-0.009783,24,1.1,1,L1_one_way
2511,C5,L0,LightGBM,none,123,11,2025Q4,0.091906,0.052524,61,2.7435,2.7435,2.6091,2.473,2.3351,2.1956,1.9113,2.74,3,-0.025784,4,0.7,1,L1_one_way
2512,C5,L0,LightGBM,none,456,11,2025Q4,0.086946,0.051686,61,4.1167,4.1167,3.9394,3.7586,3.574,3.3856,2.9971,2.78,3,-0.023286,3,0.7,1,L1_one_way
2513,C5,L0,LightGBM,none,789,11,2025Q4,0.090057,0.053872,61,4.0251,4.0251,3.8512,3.6746,3.4952,3.3128,2.9393,2.84,3,-0.021818,6,0.7,1,L1_one_way
2514,C5,L0,LightGBM,none,1024,11,2025Q4,0.081191,0.05029,61,4.0646,4.0646,3.9373,3.8078,3.6761,3.5421,3.2669,2.66,3,-0.012611,22,1.1,1,L1_one_way
2515,C5,L0,LightGBM,none,2024,11,2025Q4,0.081961,0.050913,61,4.4172,4.4172,4.2585,4.096,3.9297,3.7593,3.4062,2.64,3,-0.013291,28,1.2,1,L1_one_way
2516,C5,L0,LightGBM,none,7,11,2025Q4,0.077897,0.047692,61,3.7629,3.7629,3.6335,3.502,3.3684,3.2326,2.9543,2.72,3,-0.01627,17,1.0,1,L1_one_way
2517,C5,L0,LightGBM,none,34,11,2025Q4,0.08653,0.044667,61,4.0544,4.0544,3.8779,3.6988,3.517,3.3325,2.9553,2.86,3,-0.009894,3,0.7,1,L1_one_way
2518,C5,L0,LightGBM,none,99,11,2025Q4,0.055031,0.052244,61,1.3122,1.3122,1.1251,0.935,0.7419,0.5457,0.144,2.7,3,-0.003839,3,0.7,1,L1_one_way
2519,C5,L0,LightGBM,none,2026,11,2025Q4,0.074545,0.046751,61,4.1823,4.1823,3.9972,3.8086,3.6166,3.4211,3.0194,2.74,3,-0.021379,2,0.7,1,L1_one_way
2630,C5,L1,MLP,none,86,11,2025Q4,0.069238,0.086263,61,3.7793,3.7793,3.605,3.4265,3.2436,3.0563,2.6677,2.6,3,0.995988,16,56.7,1,L1_one_way
2631,C5,L1,MLP,none,123,11,2025Q4,0.073209,0.091606,61,2.3818,2.3818,2.214,2.0457,1.8768,1.7075,1.3676,2.92,3,0.995373,16,56.5,1,L1_one_way
2632,C5,L1,MLP,none,456,11,2025Q4,0.077798,0.079301,61,1.0338,1.0338,0.9002,0.7654,0.6296,0.4925,0.215,2.74,3,0.998035,17,60.3,1,L1_one_way
2633,C5,L1,MLP,none,789,11,2025Q4,0.080401,0.090704,61,1.7051,1.7051,1.5547,1.4032,1.2505,1.0967,0.7856,2.84,3,0.995613,18,63.7,1,L1_one_way
2634,C5,L1,MLP,none,1024,11,2025Q4,0.073229,0.080843,61,2.8496,2.8496,2.6386,2.4247,2.2079,1.9883,1.5407,2.64,3,0.994666,17,60.1,1,L1_one_way
2635,C5,L1,MLP,none,2024,11,2025Q4,0.078525,0.085105,61,1.2547,1.2547,1.0913,0.9261,0.7592,0.5904,0.2473,2.84,3,0.994477,18,63.6,1,L1_one_way
2636,C5,L1,MLP,none,7,11,2025Q4,0.06749,0.063377,61,2.4705,2.4705,2.2814,2.0881,1.8906,1.6889,1.272,2.66,3,0.996677,16,56.7,1,L1_one_way
2637,C5,L1,MLP,none,34,11,2025Q4,0.064333,0.09024,61,0.9033,0.9033,0.625,0.3458,0.0656,-0.2155,-0.7802,3.26,3,0.996497,17,60.1,1,L1_one_way
2638,C5,L1,MLP,none,99,11,2025Q4,0.064446,0.079324,61,0.7137,0.7137,0.5557,0.3947,0.2304,0.0629,-0.2818,2.3,3,0.997552,16,56.7,1,L1_one_way
2639,C5,L1,MLP,none,2026,11,2025Q4,0.079252,0.074244,61,2.2406,2.2406,2.1033,1.9641,1.8232,1.6806,1.3901,2.48,3,0.99753,19,67.1,1,L1_one_way
